624;кодекс;85,4
625;сутки;85,4
626;чудо;85,4
627;шея;85,3
628;судья;85,2
629;крыша;85
630;настроение;85
631;поток;84,8
632;должность;84,6
633;преступление;84,6
634;мозг;84,5
635;честь;84,4
636;пост;84,3
637;еврей;84,1
638;июнь;84
639;сотня;84
640;дождь;83,2
641;лестница;83,1
642;дача;82,8
643;установка;82,6
644;появление;82,5
645;получение;82,3
646;образец;82,1
647;труба;82,1
648;главное;82
649;осень;81,8
650;костюм;81,3
651;баба;81,2
652;ценность;81,2
653;обязанность;81,1
654;пьеса;81,1
655;таблица;81
656;вино;80,9
657;воспоминание;80,9
658;лошадь;80,9
659;коллега;80,6
660;организм;80,6
661;ученик;80,4
662;учреждение;80,4
663;открытие;80,2
664;том;80
665;черта;80
666;характеристика;79,9
667;выполнение;79,6
668;оборона;79,6
669;выступление;79,5
670;температура;79,5
671;перспектива;79,4
672;подруга;79,4
673;приказ;79,4
674;жертва;79,3
675;ресторан;79,3
676;километр;79,2
677;спор;79,2
678;вкус;78,9
679;признак;78,9
680;промышленность;78,9
681;американец;78,8
682;лоб;78,7
683;заключение;78,6
684;восток;78,5
685;исключение;78,3
686;ключ;78
687;постановление;78
688;слой;77,6
689;бок;77,4
690;июль;77
691;перевод;77
692;секретарь;77
693;кусок;76,8
694;слух;76,7
695;польза;76,6
696;звонок;76,5
697;обстановка;76,2
698;чиновник;75,9
699;соглашение;75,8
700;деталь;75,7
701;русский;75,7
702;тишина;75,6
703;зарплата;75,5
704;билет;75,4
705;подарок;75,4
706;тюрьма;75,4
707;ящик;75,4
708;конкурс;75,3
709;книжка;75,1
710;изучение;75
711;просьба;74,7
712;царь;74,7
713;публика;74,6
714;смех;74,6
715;сообщение;74,5
716;угроза;74,5
717;беда;74,4
718;блок;73,7
719;достижение;73,7
720;назначение;73,7
721;реклама;73,7
722;портрет;73,6
723;масло;73
724;стакан;72,8
725;урок;72,6
726;часы;72,5
727;крик;72,4
728;творчество;72,3
729;телевизор;72,3
730;инструмент;72,1
731;концепция;71,9
732;лейтенант;71,9
733;экран;71,9
734;дно;71,8
735;реальность;71,7
736;канал;71,5
737;мясо;71,4
738;знакомый;71,3
739;щека;71,3
740;конфликт;71,1
741;переговоры;71,1
742;запись;71
743;вагон;70,9
744;площадка;70,6
745;последствие;70,6
746;сотрудничество;70,6
747;зеркало;70,5
748;тон;70,5
749;академия;70,3
750;палата;70,2
751;потребность;70,2
752;ноябрь;70,1
753;увеличение;70
754;дурак;69,8
755;поездка;69,8
756;обед;69,7
757;потеря;69,7
758;февраль;69,7
759;мероприятие;69,5
760;парк;69,5
761;принятие;69,5
762;устройство;69,5
763;вещество;69,3
764;категория;69,2
765;сезон;69,2
766;гостиница;68,9
767;издание;68,9
768;объединение;68,6
769;темнота;68,6
770;человечество;68,6
771;колесо;68,4
772;опасность;68,4
773;разрешение;68,3
774;воздействие;68
775;коллектив;68
776;камера;67,9
777;запас;67,8
778;следствие;67,8
779;длина;67,7
780;крыло;67,6
781;округ;67,6
782;фон;67,5
783;кандидат;67,4
784;родственник;67,4
785;давление;67,2
786;присутствие;67,2
787;взаимодействие;67,1
788;доска;67,1
789;партнер;67,1
790;двигатель;67
791;шум;66,9
792;достоинство;66,8
793;грех;66,7
794;нож;66,6
795;полет;66,5
796;страсть;66,5
797;испытание;66,1
798;ИСТИНА;66,1
799;оплата;66
800;разница;66
801;водитель;65,9
802;пакет;65,8
803;снижение;65,8
804;формула;65,7
805;живот;65,6
806;капитал;65,6
807;мост;65,4
808;новость;65,3
809;эффект;65,3
810;вход;65,2
811;губернатор;65,2
812;доклад;65,1
813;смена;65,1
814;убийство;65,1
815;эксперт;65,1
816;автобус;64,8
817;платье;64,8
818;кадр;64,5
819;тетя;64,5
820;общение;64,4
821;психология;64,4
822;лев;64,3
823;порог;64,2
824;проверка;64,2
825;процедура;64,2
826;рабочий;64,2
827;ремонт;64,2
828;обращение;64,1
829;обучение;64,1
830;ожидание;64
831;памятник;63,8
832;корень;63,7
833;наблюдение;63,7
834;буква;63,5
835;доказательство;63,5
836;признание;63,5
837;постель;63,4
838;штаб;63,4
839;владелец;63,2
840;компьютер;63,2
841;инженер;63,1
842;старуха;63
843;лодка;62,9
844;ракета;62,9
845;серия;62,8
846;шутка;62,7
847;вершина;62,6
848;выпуск;62,5
849;кулак;62,5
850;лед;62,5
851;торговля;62,5
852;нефть;62,3
853;молодежь;62,2
854;цифра;62,2
855;корпус;62,1
856;недостаток;62,1
857;сапог;62
858;сущность;62
859;талант;62
860;эффективность;61,8
861;кофе;61,6
862;полоса;61,6
863;основное;61,5
864;рассмотрение;61,4
865;сбор;61,3
866;штат;61,3
867;следователь;61,2
868;жилье;61,1
869;мешок;61,1
870;описание;61
871;куст;60,9
872;отказ;60,9
873;замок;60,8
874;редактор;60,6
875;дворец;60,5
876;забота;60,5
877;пиво;60,3
878;диван;60,1
879;столик;60
880;эксперимент;59,9
881;печать;59,6
882;кольцо;59,5
883;пистолет;59,4
884;воспитание;59,3
885;начальство;59,3
886;профессия;59,3
887;ворота;59,2
888;добро;59
889;дружба;59
890;покой;59
891;риск;59
892;окончание;58,9
893;дым;58,8
894;брак;58,6
895;величина;58,6
896;записка;58,6
897;инициатива;58,6
898;совесть;58,6
899;активность;58,5
900;кость;58,5
901;спорт;58,5
902;кредит;58,2
903;господь;58
904;майор;58
905;конференция;57,9
906;потолок;57,9
907;библиотека;57,7
908;помощник;57,7
909;конструкция;57,6
910;отдых;57,6
911;ручка;57,6
912;металл;57,5
913;молоко;57,4
914;прокурор;57,4
915;транспорт;57,4
916;поэзия;57,3
917;соединение;57,3
918;краска;57,1
919;расстояние;57,1
920;мечта;57
921;село;57
922;еда;56,9
923;зло;56,7
924;подразделение;56,7
925;сюжет;56,6
926;рубеж;56,5
927;сигнал;56,5
928;атмосфера;56,4
929;крест;56,4
930;вес;56,3
931;взрыв;56,3
932;контакт;56,3
933;сигарета;56,3
934;восторг;56,2
935;золото;56,2
936;почва;56,2
937;премия;56,2
938;король;56,1
939;подъезд;56,1
940;шанс;56,1
941;автомат;56
942;заказ;56
943;мальчишка;56
944;очки;56
945;миг;55,9
946;штука;55,9
947;чтение;55,8
948;поселок;55,7
949;свидетель;55,7
950;ставка;55,7
951;сумка;55,5
952;удивление;55,5
953;хвост;55,4
954;песок;55,3
955;поворот;55,3
956;возвращение;55,2
957;мгновение;55,1
958;статус;55,1
959;озеро;54,9
960;строй;54,8
961;параметр;54,7
962;сказка;54,7
963;тенденция;54,7
964;вина;54,6
965;дыхание;54,6
966;версия;54,4
967;масштаб;54,4
968;монастырь;54,2
969;хозяйка;54,2
970;дочка;54,1
971;танец;54,1
972;эксплуатация;54
973;коммунист;53,9
974;пенсия;53,9
975;приятель;53,9
976;объяснение;53,6
977;набор;53,5
978;производитель;53,5
979;пыль;53,5
980;философия;53,5
981;мощность;53,3
982;обязательство;53,3
983;уход;53,3
984;горло;53,2
985;кризис;53,2
986;указание;53,1
987;плата;53
988;яблоко;53
989;препарат;52,9
990;действительность;52,8
991;москвич;52,8
992;остаток;52,8
993;изображение;52,7
994;сделка;52,7
995;сочинение;52,7
996;покупатель;52,6
997;танк;52,6
998;затрата;52,5
999;строка;52,5
1000;единица;52,4
1001;обработка;52,4
1002;чемпионат;52,4
1003;лаборатория;52,2
1004;милиционер;52,1
1005;регистрация;52,1
1006;изделие;52
1007;молитва;51,9
1008;погода;51,7
1009;съезд;51,7
1010;телевидение;51,7
1011;введение;51,6
1012;пресса;51,5
1013;цепь;51,5
1014;корреспондент;51,4
1015;планета;51,4
1016;минимум;51,3
1017;обсуждение;51,3
1018;полк;51,3
1019;вокзал;51
1020;гибель;51
1021;прокуратура;51
1022;согласие;51
1023;конь;50,9
1024;могила;50,9
1025;стенка;50,9
1026;тревога;50,8
1027;напряжение;50,7
1028;логика;50,6
1029;распоряжение;50,6
1030;задание;50,5
1031;кошка;50,4
1032;распределение;50,4
1033;сценарий;50,2
1034;бригада;50,1
1035;пятно;50,1
1036;гроб;50
1037;ограничение;50
1038;надпись;49,9
1039;термин;49,9
1040;ткань;49,9
1041;визит;49,8
1042;океан;49,8
1043;предприниматель;49,7
1044;прибор;49,7
1045;уважение;49,7
1046;ведомство;49,6
1047;паспорт;49,6
1048;пауза;49,6
1049;дата;49,5
1050;постановка;49,5
1051;поступок;49,5
1052;ствол;49,5
1053;готовность;49,4
1054;тепло;49,4
1055;адвокат;49,3
1056;контракт;49,3
1057;радио;49,3
1058;академик;49,2
1059;кампания;49,2
1060;оборот;49,2
1061;агентство;49,1
1062;зверь;49,1
1063;нация;49,1
1064;потребитель;49,1
1065;банка;49
1066;коробка;49
1067;осуществление;49
1068;секрет;49
1069;темп;49
1070;метро;48,9
1071;дедушка;48,8
1072;инвестиция;48,8
1073;десятилетие;48,7
1074;преимущество;48,7
1075;публикация;48,7
1076;стихотворение;48,7
1077;отчет;48,6
1078;пальто;48,6
1079;узел;48,6
1080;обмен;48,5
1081;порода;48,5
1082;прибыль;48,5
1083;тоска;48,5
1084;заболевание;48,4
1085;стремление;48,4
1086;фестиваль;48,4
1087;шкаф;48,4
1088;горе;48,3
1089;забор;48,3
1090;вооружение;48,2
1091;мебель;48,2
1092;мороз;48,2
1093;перемена;48,1
1094;костер;48
1095;марка;48
1096;протокол;47,9
1097;привычка;47,7
1098;трудность;47,7
1099;грязь;47,5
1100;матч;47,5
1101;плод;47,5
1102;спрос;47,5
